loc,cyclomatic_complexity,num_statements,num_returns,num_assigns,num_calls,num_if,num_for,num_while,max_nesting_depth,constant_ratio,string_ratio,comment_ratio,decorator_count,has_fastapi_decorator,name_flag,path_util_signal,path_core_signal,uses_request,uses_response,uses_depends,identifier,id,label,type,pagerank,betweenness,fan_in,fan_out,num_called_unique
3,1.0,3,0,0,1,0,0,0,8,0.058823529411764705,0.0,0.0,0,0,0,1,0,0.0,0.0,0.0,code:fastapi/openapi/models.py:ServerVariable:89::ServerVariable,code:fastapi/openapi/models.py:ServerVariable:89,ServerVariable,Class,0.0027645764221768824,0.0,0,0,1
3,1.0,3,0,0,0,0,0,0,5,0.05263157894736842,0.0,0.0,0,0,0,1,0,0.0,0.0,0.0,code:fastapi/openapi/models.py:Tag:428::Tag,code:fastapi/openapi/models.py:Tag:428,Tag,Class,0.0027645764221768824,0.0,0,0,0
5,1.0,5,0,0,0,0,0,0,5,0.09090909090909091,0.0,0.0,0,0,0,1,0,0.0,0.0,0.0,code:fastapi/openapi/models.py:XML:110::XML,code:fastapi/openapi/models.py:XML:110,XML,Class,0.0027645764221768824,0.0,0,0,0
4,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0,,,,code:fastapi/openapi/models.py:__get_pydantic_core_schema__:50::__get_pydantic_core_schema__,code:fastapi/openapi/models.py:__get_pydantic_core_schema__:50,__get_pydantic_core_schema__,Method,0.0027645764221768824,0.0,0,0,0
4,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0,,,,code:fastapi/openapi/models.py:__get_pydantic_json_schema__:44::__get_pydantic_json_schema__,code:fastapi/openapi/models.py:__get_pydantic_json_schema__:44,__get_pydantic_json_schema__,Method,0.0027645764221768824,0.0,0,0,0
3,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0,,,,code:fastapi/openapi/models.py:__get_validators__:24::__get_validators__,code:fastapi/openapi/models.py:__get_validators__:24,__get_validators__,Method,0.0027645764221768824,0.0,0,0,0
6,1.0,2,0,0,1,0,0,0,6,0.047619047619047616,0.047619047619047616,0.0,1,0,1,1,0,0.0,0.0,0.0,code:fastapi/openapi/models.py:_validate:36::_validate,code:fastapi/openapi/models.py:_validate:36,_validate,Method,0.0027645764221768824,0.0,0,0,1
6,1.0,2,0,0,1,0,0,0,6,0.05555555555555555,0.05555555555555555,0.0,1,0,1,1,0,0.0,0.0,0.0,code:fastapi/openapi/models.py:validate:28::validate,code:fastapi/openapi/models.py:validate:28,validate,Method,0.0027645764221768824,0.0,0,0,1
71,13.0,35,0,22,18,8,2,0,10,0.0703883495145631,0.043689320388349516,0.014084507042253521,0,0,1,1,0,0.0,0.0,0.0,code:fastapi/openapi/utils.py:_get_openapi_operation_parameters:93::_get_openapi_operation_parameters,code:fastapi/openapi/utils.py:_get_openapi_operation_parameters:93,_get_openapi_operation_parameters,Function,0.0034726489891529705,1.1931750387781888e-05,1,1,9
12,2.0,5,1,0,1,1,0,0,6,0.046511627906976744,0.023255813953488372,0.0,0,0,0,1,0,0.0,0.0,0.0,code:fastapi/openapi/utils.py:generate_operation_id:205::generate_operation_id,code:fastapi/openapi/utils.py:generate_operation_id:205,generate_operation_id,Function,0.0027645764221768824,0.0,0,0,1
3,2.0,3,1,0,0,1,0,0,6,0.0,0.0,0.0,0,0,0,1,0,0.0,0.0,0.0,code:fastapi/openapi/utils.py:generate_operation_summary:220::generate_operation_summary,code:fastapi/openapi/utils.py:generate_operation_summary:220,generate_operation_summary,Function,0.003748630402922521,0.0,1,0,0
27,9.0,19,0,2,12,5,1,0,11,0.01507537688442211,0.010050251256281407,0.0,0,0,1,1,1,0.0,0.0,0.0,code:fastapi/openapi/utils.py:get_fields_from_routes:444::get_fields_from_routes,code:fastapi/openapi/utils.py:get_fields_from_routes:444,get_fields_from_routes,Function,0.004997425081459441,0.0,1,0,11
95,29.0,56,0,20,22,21,2,0,12,0.04055944055944056,0.026573426573426574,0.0,0,0,1,1,0,0.0,0.0,0.0,code:fastapi/openapi/utils.py:get_openapi:475::get_openapi,code:fastapi/openapi/utils.py:get_openapi:475,get_openapi,Function,0.005253018473560948,0.0002744302589189834,2,2,14
23,7.0,18,0,8,5,5,0,0,10,0.05641025641025641,0.05128205128205128,0.0,0,0,1,1,0,0.0,0.0,0.0,code:fastapi/openapi/utils.py:get_openapi_operation_metadata:226::get_openapi_operation_metadata,code:fastapi/openapi/utils.py:get_openapi_operation_metadata:226,get_openapi_operation_metadata,Function,0.0034726489891529705,0.00014318100465338264,1,3,5
34,6.0,17,1,8,5,4,0,0,10,0.04205607476635514,0.03271028037383177,0.0,0,0,1,1,0,0.0,0.0,0.0,code:fastapi/openapi/utils.py:get_openapi_operation_request_body:168::get_openapi_operation_request_body,code:fastapi/openapi/utils.py:get_openapi_operation_request_body:168,get_openapi_operation_request_body,Function,0.0034726489891529705,1.1931750387781888e-05,1,1,4
189,40.0,83,0,39,57,21,3,0,16,0.05233111322549953,0.04567078972407231,0.037037037037037035,0,0,1,1,0,0.0,1.0,0.0,code:fastapi/openapi/utils.py:get_openapi_path:252::get_openapi_path,code:fastapi/openapi/utils.py:get_openapi_path:252,get_openapi_path,Function,0.004997425081459441,0.00034602076124567473,1,6,39
14,2.0,8,0,5,2,0,1,0,8,0.020202020202020204,0.0,0.0,0,0,1,1,0,0.0,0.0,0.0,code:fastapi/openapi/utils.py:get_openapi_security_definitions:76::get_openapi_security_definitions,code:fastapi/openapi/utils.py:get_openapi_security_definitions:76,get_openapi_security_definitions,Function,0.0034726489891529705,1.1931750387781888e-05,1,1,2
317,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,,,,code:fastapi/param_functions.py:Body:1262::Body,code:fastapi/param_functions.py:Body:1262,Body,Function,0.0027645764221768824,0.0,0,0,0
294,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,,,,code:fastapi/param_functions.py:Cookie:958::Cookie,code:fastapi/param_functions.py:Cookie:958,Cookie,Function,0.0027645764221768824,0.0,0,0,0
44,1.0,2,0,0,2,0,0,0,10,0.13043478260869565,0.06521739130434782,0.0,0,0,0,0,0,0.0,0.0,1.0,code:fastapi/param_functions.py:Depends:2219::Depends,code:fastapi/param_functions.py:Depends:2219,Depends,Function,0.0027645764221768824,0.0,0,0,1
304,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,,,,code:fastapi/param_functions.py:File:1905::File,code:fastapi/param_functions.py:File:1905,File,Function,0.0027645764221768824,0.0,0,0,0
304,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,,,,code:fastapi/param_functions.py:Form:1591::Form,code:fastapi/param_functions.py:Form:1591,Form,Function,0.005446698501009592,0.0,2,0,0
305,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,,,,code:fastapi/param_functions.py:Header:642::Header,code:fastapi/param_functions.py:Header:642,Header,Function,0.0027645764221768824,0.0,0,0,0
311,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,,,,code:fastapi/param_functions.py:Path:10::Path,code:fastapi/param_functions.py:Path:10,Path,Function,0.0027645764221768824,0.0,0,0,0
294,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,,,,code:fastapi/param_functions.py:Query:338::Query,code:fastapi/param_functions.py:Query:338,Query,Function,0.0027645764221768824,0.0,0,0,0
66,1.0,2,0,0,3,0,0,0,10,0.11764705882352941,0.058823529411764705,0.0,0,0,0,0,0,0.0,0.0,0.0,code:fastapi/param_functions.py:Security:2279::Security,code:fastapi/param_functions.py:Security:2279,Security,Function,0.0027645764221768824,0.0,0,0,1
111,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,,,,code:fastapi/params.py:Body:478::Body,code:fastapi/params.py:Body:478,Body,Class,0.0027645764221768824,0.0,0,0,0
80,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,,,,code:fastapi/params.py:Cookie:394::Cookie,code:fastapi/params.py:Cookie:394,Cookie,Class,0.0027645764221768824,0.0,0,0,0
9,6.0,7,0,4,2,0,0,0,9,0.0821917808219178,0.0410958904109589,0.0,0,0,0,0,0,0.0,0.0,1.0,code:fastapi/params.py:Depends:763::Depends,code:fastapi/params.py:Depends:763,Depends,Class,0.0027645764221768824,0.0,0,0,2
81,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,,,,code:fastapi/params.py:File:679::File,code:fastapi/params.py:File:679,File,Class,0.0027645764221768824,0.0,0,0,0
81,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,,,,code:fastapi/params.py:Form:595::Form,code:fastapi/params.py:Form:595,Form,Class,0.005446698501009592,0.0,2,0,0
82,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,,,,code:fastapi/params.py:Header:308::Header,code:fastapi/params.py:Header:308,Header,Class,0.0027645764221768824,0.0,0,0,0
108,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,,,,code:fastapi/params.py:Param:24::Param,code:fastapi/params.py:Param:24,Param,Class,0.0027645764221768824,0.0,0,0,0
4,1.0,4,0,3,0,0,0,0,4,0.1875,0.1875,0.0,0,0,0,0,0,0.0,0.0,0.0,code:fastapi/params.py:ParamTypes:17::ParamTypes,code:fastapi/params.py:ParamTypes:17,ParamTypes,Class,0.0027645764221768824,0.0,0,0,0
82,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,,,,code:fastapi/params.py:Path:138::Path,code:fastapi/params.py:Path:138,Path,Class,0.0027645764221768824,0.0,0,0,0
80,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,,,,code:fastapi/params.py:Query:224::Query,code:fastapi/params.py:Query:224,Query,Class,0.0027645764221768824,0.0,0,0,0
9,3.0,3,0,0,2,0,0,0,9,0.0784313725490196,0.0,0.0,0,0,0,0,0,0.0,0.0,1.0,code:fastapi/params.py:Security:776::Security,code:fastapi/params.py:Security:776,Security,Class,0.0027645764221768824,0.0,0,34,2
80,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,,,,code:fastapi/params.py:__init__:141::__init__,code:fastapi/params.py:__init__:141,__init__,Method,0.003545457070078548,0.0,10,0,0
78,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,,,,code:fastapi/params.py:__init__:227::__init__,code:fastapi/params.py:__init__:227,__init__,Method,0.003545457070078548,0.0,10,0,0
104,11.0,21,0,11,8,5,0,0,9,0.09012131715771231,0.024263431542461005,0.019230769230769232,0,0,0,0,0,0.0,0.0,0.0,code:fastapi/params.py:__init__:27::__init__,code:fastapi/params.py:__init__:27,__init__,Method,0.003545457070078548,0.0,10,0,5
80,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,,,,code:fastapi/params.py:__init__:311::__init__,code:fastapi/params.py:__init__:311,__init__,Method,0.003545457070078548,0.0,10,0,0
78,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,,,,code:fastapi/params.py:__init__:397::__init__,code:fastapi/params.py:__init__:397,__init__,Method,0.003545457070078548,0.0,10,0,0
109,23.0,24,0,13,8,5,0,0,10,0.090311986863711,0.024630541871921183,0.01834862385321101,0,0,0,0,0,0.0,0.0,0.0,code:fastapi/params.py:__init__:479::__init__,code:fastapi/params.py:__init__:479,__init__,Method,0.003545457070078548,0.0,10,0,5
81,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,,,,code:fastapi/params.py:__init__:596::__init__,code:fastapi/params.py:__init__:596,__init__,Method,0.003545457070078548,0.0,10,0,0
81,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,,,,code:fastapi/params.py:__init__:680::__init__,code:fastapi/params.py:__init__:680,__init__,Method,0.003545457070078548,0.0,10,0,0
5,3.0,3,0,1,0,0,0,0,9,0.0967741935483871,0.0,0.0,0,0,0,0,0,0.0,0.0,1.0,code:fastapi/params.py:__init__:764::__init__,code:fastapi/params.py:__init__:764,__init__,Method,0.003545457070078548,0.0,10,0,0
9,3.0,3,0,0,2,0,0,0,9,0.0784313725490196,0.0,0.0,0,0,0,0,0,0.0,0.0,1.0,code:fastapi/params.py:__init__:777::__init__,code:fastapi/params.py:__init__:777,__init__,Method,0.003456416103841599,0.0,9,33,2
1,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,,,,code:fastapi/params.py:__repr__:134::__repr__,code:fastapi/params.py:__repr__:134,__repr__,Method,0.0027645764221768824,0.0,0,0,0
1,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,,,,code:fastapi/params.py:__repr__:591::__repr__,code:fastapi/params.py:__repr__:591,__repr__,Method,0.0027645764221768824,0.0,0,0,0
3,2.0,3,0,2,2,0,0,0,8,0.08333333333333333,0.08333333333333333,0.0,0,0,0,0,0,0.0,0.0,0.0,code:fastapi/params.py:__repr__:770::__repr__,code:fastapi/params.py:__repr__:770,__repr__,Method,0.0027645764221768824,0.0,0,0,2
10,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,,,,code:fastapi/responses.py:ORJSONResponse:35::ORJSONResponse,code:fastapi/responses.py:ORJSONResponse:35,ORJSONResponse,Class,0.0027645764221768824,0.0,0,0,0
8,5.0,4,0,0,0,0,0,0,6,0.14285714285714285,0.09523809523809523,0.0,0,0,0,0,0,0.0,1.0,0.0,code:fastapi/responses.py:UJSONResponse:22::UJSONResponse,code:fastapi/responses.py:UJSONResponse:22,UJSONResponse,Class,0.0027645764221768824,0.0,0,0,0
2,2.0,2,0,0,0,0,0,0,5,0.125,0.0625,0.0,0,0,0,0,0,0.0,0.0,0.0,code:fastapi/responses.py:render:30::render,code:fastapi/responses.py:render:30,render,Method,0.0027645764221768824,0.0,0,0,0
4,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,,,,code:fastapi/responses.py:render:43::render,code:fastapi/responses.py:render:43,render,Method,0.0027645764221768824,0.0,0,0,0
161,36.0,76,1,51,37,9,2,0,11,0.043133802816901406,0.01584507042253521,0.06832298136645963,0,0,0,0,0,1.0,1.0,1.0,code:fastapi/routing.py:APIRoute:503::APIRoute,code:fastapi/routing.py:APIRoute:503,APIRoute,Class,0.0027645764221768824,0.0,0,7,30
3374,63.0,141,17,32,311,20,4,0,13,0.0705411966300157,0.03784092531772098,0.0038529934795494963,1,0,0,0,1,1.0,1.0,1.0,code:fastapi/routing.py:APIRouter:670::APIRouter,code:fastapi/routing.py:APIRouter:670,APIRouter,Class,0.0027645764221768824,0.0,0,38,29
36,10.0,17,0,11,12,1,1,0,10,0.03333333333333333,0.003703703703703704,0.0,0,0,0,0,0,0.0,0.0,1.0,code:fastapi/routing.py:APIWebSocketRoute:463::APIWebSocketRoute,code:fastapi/routing.py:APIWebSocketRoute:463,APIWebSocketRoute,Class,0.005176618936895648,0.00011931750387781889,2,4,12
31,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,,,,code:fastapi/routing.py:__init__:464::__init__,code:fastapi/routing.py:__init__:464,__init__,Method,0.003545457070078548,0.0,10,0,0
140,47.0,69,0,48,32,8,2,0,11,0.04892966360856269,0.017329255861365953,0.07857142857142857,0,0,0,0,0,0.0,1.0,1.0,code:fastapi/routing.py:__init__:504::__init__,code:fastapi/routing.py:__init__:504,__init__,Method,0.003545457070078548,0.00040567951318458417,10,3,25
213,8.0,15,0,9,25,1,0,0,12,0.06801470588235294,0.042279411764705885,0.009389671361502348,0,0,0,0,0,1.0,1.0,1.0,code:fastapi/routing.py:__init__:697::__init__,code:fastapi/routing.py:__init__:697,__init__,Method,0.003456416103841599,0.0,9,33,8
13,1.0,7,0,0,2,1,0,0,11,0.031578947368421054,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,code:fastapi/routing.py:_merge_lifespan_context:201::_merge_lifespan_context,code:fastapi/routing.py:_merge_lifespan_context:201,_merge_lifespan_context,Function,0.0028264236661440303,0.0,1,0,2
45,9.0,13,5,1,12,5,0,0,11,0.03205128205128205,0.00641025641025641,0.08888888888888889,0,0,0,0,0,0.0,0.0,0.0,code:fastapi/routing.py:_prepare_response_content:153::_prepare_response_content,code:fastapi/routing.py:_prepare_response_content:153,_prepare_response_content,Function,0.0027645764221768824,0.0,0,0,8
80,8.0,16,0,9,12,3,0,0,10,0.047244094488188976,0.001968503937007874,0.0,0,0,0,0,0,0.0,1.0,1.0,code:fastapi/routing.py:add_api_route:956::add_api_route,code:fastapi/routing.py:add_api_route:956,add_api_route,Method,0.0027645764221768824,0.0,0,1,9
18,2.0,5,0,2,3,1,0,0,8,0.0449438202247191,0.0,0.0,0,0,0,0,0,0.0,0.0,1.0,code:fastapi/routing.py:add_api_websocket_route:1100::add_api_websocket_route,code:fastapi/routing.py:add_api_websocket_route:1100,add_api_websocket_route,Method,0.0027645764221768824,0.0,0,1,3
59,1.0,4,1,0,4,0,0,0,10,0.061946902654867256,0.0029498525073746312,0.0,0,0,0,0,0,0.0,1.0,1.0,code:fastapi/routing.py:api_route:1038::api_route,code:fastapi/routing.py:api_route:1038,api_route,Method,0.0027645764221768824,0.0,0,0,2
17,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,,,,code:fastapi/routing.py:app:102::app,code:fastapi/routing.py:app:102,app,Function,0.0027645764221768824,0.0,0,0,0
9,1.0,6,0,2,3,0,0,0,8,0.04918032786885246,0.01639344262295082,0.3333333333333333,0,0,0,0,1,0.0,0.0,0.0,code:fastapi/routing.py:app:137::app,code:fastapi/routing.py:app:137,app,Function,0.0027645764221768824,0.0,0,0,3
5,1.0,3,0,1,1,0,0,0,6,0.07142857142857142,0.03571428571428571,0.4,0,0,0,0,1,0.0,0.0,0.0,code:fastapi/routing.py:app:140::app,code:fastapi/routing.py:app:140,app,Function,0.0027645764221768824,0.0,0,0,1
113,23.0,56,0,26,25,14,0,0,14,0.053406998158379376,0.040515653775322284,0.05309734513274336,0,0,0,0,1,1.0,1.0,0.0,code:fastapi/routing.py:app:315::app,code:fastapi/routing.py:app:315,app,Function,0.0027645764221768824,0.0,0,5,20
18,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,,,,code:fastapi/routing.py:app:441::app,code:fastapi/routing.py:app:441,app,Function,0.0027645764221768824,0.0,0,0,0
21,1.0,11,0,5,5,1,0,0,8,0.06666666666666667,0.022222222222222223,0.19047619047619047,0,0,0,0,1,1.0,1.0,0.0,code:fastapi/routing.py:app:99::app,code:fastapi/routing.py:app:99,app,Function,0.0027645764221768824,0.0,0,1,5
29,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,,,,code:fastapi/routing.py:decorator:1068::decorator,code:fastapi/routing.py:decorator:1068,decorator,Function,0.0027645764221768824,0.0,0,0,0
4,1.0,2,0,0,1,0,0,0,6,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,code:fastapi/routing.py:decorator:1180::decorator,code:fastapi/routing.py:decorator:1180,decorator,Function,0.0027645764221768824,0.0,0,0,1
3,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,,,,code:fastapi/routing.py:decorator:1191::decorator,code:fastapi/routing.py:decorator:1191,decorator,Function,0.0027645764221768824,0.0,0,0,0
2,1.0,2,0,0,1,0,0,0,6,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,code:fastapi/routing.py:decorator:4510::decorator,code:fastapi/routing.py:decorator:4510,decorator,Function,0.0027645764221768824,0.0,0,0,1
9,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,,,,code:fastapi/routing.py:decorator:944::decorator,code:fastapi/routing.py:decorator:944,decorator,Function,0.0027645764221768824,0.0,0,0,0
328,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,,,,code:fastapi/routing.py:delete:2582::delete,code:fastapi/routing.py:delete:2582,delete,Method,0.0027645764221768824,0.0,0,0,0
328,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,,,,code:fastapi/routing.py:get:1441::get,code:fastapi/routing.py:get:1441,get,Method,0.003748630402922521,0.0,1,0,0
136,4.0,64,1,29,29,15,0,0,15,0.058011049723756904,0.031767955801104975,0.04411764705882353,0,0,1,0,0,1.0,1.0,0.0,code:fastapi/routing.py:get_request_handler:292::get_request_handler,code:fastapi/routing.py:get_request_handler:292,get_request_handler,Function,0.0031003186037128275,0.0004892017658990574,1,5,22
15,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0,,,,code:fastapi/routing.py:get_route_handler:646::get_route_handler,code:fastapi/routing.py:get_route_handler:646,get_route_handler,Method,0.0027645764221768824,0.0,0,0,0
23,1.0,9,0,2,6,1,0,0,9,0.056,0.024,0.0,0,0,1,0,1,0.0,0.0,0.0,code:fastapi/routing.py:get_websocket_app:436::get_websocket_app,code:fastapi/routing.py:get_websocket_app:436,get_websocket_app,Function,0.003864763345749418,3.579525116334566e-05,1,1,6
332,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,,,,code:fastapi/routing.py:head:3336::head,code:fastapi/routing.py:head:3336,head,Method,0.0027645764221768824,0.0,0,0,0
222,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,,,,code:fastapi/routing.py:include_router:1197::include_router,code:fastapi/routing.py:include_router:1197,include_router,Method,0.0027645764221768824,0.0,0,0,0
4,2.0,4,0,2,2,1,0,0,7,0.02040816326530612,0.02040816326530612,0.0,0,0,0,0,0,0.0,0.0,0.0,code:fastapi/routing.py:matches:496::matches,code:fastapi/routing.py:matches:496,matches,Method,0.027643652158414873,0.0,3,1,2
4,2.0,4,0,2,2,1,0,0,7,0.02040816326530612,0.02040816326530612,0.0,0,0,0,0,0,0.0,0.0,0.0,code:fastapi/routing.py:matches:663::matches,code:fastapi/routing.py:matches:663,matches,Method,0.027643652158414873,0.0,3,1,2
10,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,,,,code:fastapi/routing.py:merged_lifespan:204::merged_lifespan,code:fastapi/routing.py:merged_lifespan:204,merged_lifespan,Function,0.0027645764221768824,0.0,0,0,0
27,1.0,5,1,0,3,0,0,0,8,0.05454545454545454,0.05454545454545454,0.0,1,0,0,0,0,0.0,0.0,0.0,code:fastapi/routing.py:on_event:4482::on_event,code:fastapi/routing.py:on_event:4482,on_event,Method,0.0027645764221768824,0.0,0,0,3
328,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,,,,code:fastapi/routing.py:options:2959::options,code:fastapi/routing.py:options:2959,options,Method,0.0027645764221768824,0.0,0,0,0
332,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,,,,code:fastapi/routing.py:patch:3718::patch,code:fastapi/routing.py:patch:3718,patch,Method,0.0027645764221768824,0.0,0,0,0
332,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,,,,code:fastapi/routing.py:post:2200::post,code:fastapi/routing.py:post:2200,post,Method,0.0027645764221768824,0.0,0,0,0
332,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,,,,code:fastapi/routing.py:put:1818::put,code:fastapi/routing.py:put:1818,put,Method,0.0027645764221768824,0.0,0,0,0
33,2.0,15,0,5,9,1,0,0,10,0.04046242774566474,0.017341040462427744,0.15151515151515152,0,0,0,0,0,1.0,1.0,0.0,code:fastapi/routing.py:request_response:88::request_response,code:fastapi/routing.py:request_response:88,request_response,Function,0.0031003186037128275,1.1931750387781888e-05,1,1,8
16,1.0,4,1,0,1,0,0,0,7,0.041666666666666664,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,code:fastapi/routing.py:route:937::route,code:fastapi/routing.py:route:937,route,Method,0.0027645764221768824,0.0,0,0,1
9,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,,,,code:fastapi/routing.py:run_endpoint_function:279::run_endpoint_function,code:fastapi/routing.py:run_endpoint_function:279,run_endpoint_function,Function,0.0037617395063709097,0.0,2,0,0
56,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,,,,code:fastapi/routing.py:serialize_response:218::serialize_response,code:fastapi/routing.py:serialize_response:218,serialize_response,Function,0.0037617395063709097,0.0,2,0,0
332,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,,,,code:fastapi/routing.py:trace:4100::trace,code:fastapi/routing.py:trace:4100,trace,Method,0.0027645764221768824,0.0,0,0,0
55,1.0,5,1,0,4,0,0,0,10,0.06060606060606061,0.04040404040404041,0.01818181818181818,0,0,0,0,0,0.0,0.0,1.0,code:fastapi/routing.py:websocket:1121::websocket,code:fastapi/routing.py:websocket:1121,websocket,Method,0.0027645764221768824,0.0,0,0,2
6,1.0,4,1,0,1,0,0,0,7,0.03773584905660377,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,code:fastapi/routing.py:websocket_route:1188::websocket_route,code:fastapi/routing.py:websocket_route:1188,websocket_route,Method,0.0027645764221768824,0.0,0,0,1
18,1.0,9,0,2,5,0,0,0,9,0.050505050505050504,0.020202020202020204,0.2777777777777778,0,0,0,0,0,0.0,0.0,0.0,code:fastapi/routing.py:websocket_session:129::websocket_session,code:fastapi/routing.py:websocket_session:129,websocket_session,Function,0.003864763345749418,0.0,1,0,4
9,7.0,6,1,0,1,2,0,0,9,0.046511627906976744,0.023255813953488372,0.0,1,0,0,0,0,0.0,0.0,0.0,code:fastapi/security/api_key.py:APIKeyBase:10::APIKeyBase,code:fastapi/security/api_key.py:APIKeyBase:10,APIKeyBase,Class,0.0027645764221768824,0.0,0,1,1
68,6.0,8,0,3,6,0,0,0,9,0.06206896551724138,0.041379310344827586,0.029411764705882353,0,0,0,0,0,1.0,0.0,1.0,code:fastapi/security/api_key.py:APIKeyCookie:202::APIKeyCookie,code:fastapi/security/api_key.py:APIKeyCookie:202,APIKeyCookie,Class,0.0027645764221768824,0.0,0,1,3
68,6.0,8,0,3,6,0,0,0,9,0.06206896551724138,0.041379310344827586,0.029411764705882353,0,0,0,0,0,1.0,0.0,1.0,code:fastapi/security/api_key.py:APIKeyHeader:114::APIKeyHeader,code:fastapi/security/api_key.py:APIKeyHeader:114,APIKeyHeader,Class,0.0027645764221768824,0.0,0,1,3
72,6.0,8,0,3,6,0,0,0,9,0.06206896551724138,0.041379310344827586,0.027777777777777776,0,0,0,0,0,1.0,0.0,1.0,code:fastapi/security/api_key.py:APIKeyQuery:22::APIKeyQuery,code:fastapi/security/api_key.py:APIKeyQuery:22,APIKeyQuery,Class,0.0027645764221768824,0.0,0,1,3
2,1.0,2,0,1,1,0,0,0,7,0.0,0.0,0.0,0,0,0,0,0,1.0,0.0,0.0,code:fastapi/security/api_key.py:__call__:109::__call__,code:fastapi/security/api_key.py:__call__:109,__call__,Method,0.0029028232028093306,0.0,1,0,1
2,1.0,2,0,1,1,0,0,0,7,0.0,0.0,0.0,0,0,0,0,0,1.0,0.0,0.0,code:fastapi/security/api_key.py:__call__:197::__call__,code:fastapi/security/api_key.py:__call__:197,__call__,Method,0.0029028232028093306,0.0,1,0,1
